10                       -1                       0.1                      31.376053251333897       -0.1376053251333893	10                       -1                       0.1                      31.376053251333897       -1.9465144664899547E-5
10                       -1                       0.1                      31.42914664608313        -0.1429146646083126	10                       -1                       0.1                      31.42914664608313        -1.8930969127796347E-5
10                       -1                       0.1                      31.482240040832362       -0.14822400408323586	10                       -1                       0.1                      31.482240040832362       -1.8429704096448496E-5
10                       -1                       0.1                      31.535333435581595       -0.15353334355815917	10                       -1                       0.1                      31.535333435581595       -1.7958540385965752E-5
10                       -1                       0.1                      31.588426830330828       -0.15884268303308247	10                       -1                       0.1                      31.588426830330828       -1.7514912451880412E-5
10                       -1                       0.1                      31.64152022508006        -0.16415202250800576	10                       -1                       0.1                      31.64152022508006        -1.709648691962544E-5
10                       -1                       0.1                      31.694613619829294       -0.16946136198292905	10                       -1                       0.1                      31.694613619829294       -1.6701147923009265E-5
10                       -1                       0.1                      31.80080040932776        -0.18008004093277563	10                       -1                       0.1                      31.80080040932776        -1.5968587662785452E-5
10                       -1                       0.1                      31.906987198826226       -0.19069871988262221	10                       -1                       0.1                      31.906987198826226       -1.5309241283849216E-5
10                       -1                       0.1                      32.013173988324695       -0.20131739883246969	10                       -1                       0.1                      32.013173988324695       -1.4711857196631378E-5
10                       -1                       0.1                      32.11936077782316        -0.21193607778231627	10                       -1                       0.1                      32.11936077782316        -1.4167241444829895E-5
10                       -1                       0.1                      32.22554756732163        -0.22255475673216285	10                       -1                       0.1                      32.22554756732163        -1.366793112168332E-5
10                       -1                       0.1                      32.33173435682009        -0.23317343568200943	10                       -1                       0.1                      32.33173435682009        -1.3207844787947528E-5
10                       -1                       0.1                      32.43792114631856        -0.24379211463185602	10                       -1                       0.1                      32.43792114631856        -1.2781988934700216E-5
10                       -1                       0.1                      32.65029472531549        -0.2650294725315492	10                       -1                       0.1                      32.65029472531549        -1.2012756547260726E-5
10                       -1                       0.1                      32.86266830431242        -0.28626683043124235	10                       -1                       0.1                      32.86266830431242        -1.1340094818071804E-5
10                       -1                       0.1                      33.07504188330935        -0.3075041883309355	10                       -1                       0.1                      33.07504188330935        -1.0745721982465527E-5
10                       -1                       0.1                      33.287415462306285       -0.3287415462306287	10                       -1                       0.1                      33.287415462306285       -1.0215511350912358E-5
10                       -1                       0.1                      33.49978904130322        -0.34997890413032184	10                       -1                       0.1                      33.49978904130322        -9.738627343775414E-6
10                       -1                       0.1                      33.71216262030015        -0.371216262030015	10                       -1                       0.1                      33.71216262030015        -9.306678483064762E-6
10                       -1                       0.1                      33.92453619929708        -0.3924536199297082	10                       -1                       0.1                      33.92453619929708        -8.91306341496507E-6
10                       -1                       0.1                      34.13690977829401        -0.41369097782940134	10                       -1                       0.1                      34.13690977829401        -8.552501742053458E-6
10                       -1                       0.1                      34.561656936287875       -0.45616569362878767	10                       -1                       0.1                      34.561656936287875       -7.91010854356295E-6
10                       -1                       0.1                      34.98640409428174        -0.498640409428174	10                       -1                       0.1                      34.98640409428174        -7.358121409608297E-6
10                       -1                       0.1                      35.4111512522756         -0.5411151252275603	10                       -1                       0.1                      35.4111512522756         -6.878690652297775E-6
10                       -1                       0.1                      35.835898410269465       -0.5835898410269467	10                       -1                       0.1                      35.835898410269465       -6.457924772873332E-6
10                       -1                       0.1                      36.26064556826333        -0.626064556826333	10                       -1                       0.1                      36.26064556826333        -6.085201880159702E-6
10                       -1                       0.1                      36.68539272625719        -0.6685392726257194	10                       -1                       0.1                      36.68539272625719        -5.752368409087919E-6
10                       -1                       0.1                      37.110139884251055       -0.7110139884251057	10                       -1                       0.1                      37.110139884251055       -5.453084427464848E-6
10                       -1                       0.1                      37.21632667374952        -0.7216326673749522	10                       -1                       0.1                      37.21632667374952        -5.383241852423272E-6
10                       -1                       0.1                      37.42870025274645        -0.7428700252746454	10                       -1                       0.1                      37.42870025274645        -5.248417076043524E-6
10                       -1                       0.1                      37.53488704224492        -0.753488704224492	10                       -1                       0.1                      37.53488704224492        -5.183433294840315E-6
10                       -1                       0.1                      37.74726062124185        -0.7747260621241852	10                       -1                       0.1                      37.74726062124185        -5.057866032574737E-6
10                       -1                       0.1                      37.853447410740316       -0.7853447410740317	10                       -1                       0.1                      37.853447410740316       -4.997245105564019E-6
10                       -1                       0.1                      37.90654080548955        -0.790654080548955	10                       -1                       0.1                      37.90654080548955        -4.967455721870996E-6
10                       -1                       0.1                      38.012727594988014       -0.8012727594988016	10                       -1                       0.1                      38.012727594988014       -4.908857572058995E-6
10                       -1                       0.1                      38.06582098973725        -0.8065820989737249	10                       -1                       0.1                      38.06582098973725        -4.880046151982933E-6
10                       -1                       0.1                      38.17200777923571        -0.8172007779235715	10                       -1                       0.1                      38.17200777923571        -4.823357872212198E-6
10                       -1                       0.1                      38.225101173984946       -0.8225101173984948	10                       -1                       0.1                      38.225101173984946       -4.795477201581522E-6
10                       -1                       0.1                      38.33128796348341        -0.8331287963483412	10                       -1                       0.1                      38.33128796348341        -4.740605174186594E-6
10                       -1                       0.1                      38.384381358232645       -0.8384381358232645	10                       -1                       0.1                      38.384381358232645       -4.713610311612614E-6
10                       -1                       0.1                      38.49056814773111        -0.8490568147731112	10                       -1                       0.1                      38.49056814773111        -4.660467918945672E-6
10                       -1                       0.1                      38.54366154248034        -0.8543661542480345	10                       -1                       0.1                      38.54366154248034        -4.634317092228462E-6
10                       -1                       0.1                      38.64984833197881        -0.8649848331978811	10                       -1                       0.1                      38.64984833197881        -4.582823429418398E-6
10                       -1                       0.1                      38.70294172672804        -0.8702941726728044	10                       -1                       0.1                      38.70294172672804        -4.557477499746238E-6
10                       -1                       0.1                      38.72948842410266        -0.8729488424102669	10                       -1                       0.1                      38.72948842410266        -4.544903191709771E-6
10                       -1                       0.1                      38.782581818851895       -0.8782581818851902	10                       -1                       0.1                      38.782581818851895       -4.519946764964683E-6
10                       -1                       0.1                      38.809128516226515       -0.8809128516226519	10                       -1                       0.1                      38.809128516226515       -4.507564383222241E-6
10                       -1                       0.1                      38.86222191097575        -0.8862221910975752	10                       -1                       0.1                      38.86222191097575        -4.482987582389061E-6
10                       -1                       0.1                      38.88876860835037        -0.8888768608350368	10                       -1                       0.1                      38.88876860835037        -4.470792803448184E-6
10                       -1                       0.1                      38.9418620030996         -0.8941862003099601	10                       -1                       0.1                      38.9418620030996         -4.446586926344992E-6
10                       -1                       0.1                      38.96840870047422        -0.8968408700474217	10                       -1                       0.1                      38.96840870047422        -4.434575484418005E-6
10                       -1                       0.1                      39.021502095223454       -0.902150209522345	10                       -1                       0.1                      39.021502095223454       -4.410732157823309E-6
10                       -1                       0.1                      39.048048792598074       -0.9048048792598076	10                       -1                       0.1                      39.048048792598074       -4.39889993893464E-6
10                       -1                       0.1                      39.10114218734731        -0.9101142187347309	10                       -1                       0.1                      39.10114218734731        -4.375411059337189E-6
10                       -1                       0.1                      39.12768888472193        -0.9127688884721934	10                       -1                       0.1                      39.12768888472193        -4.3637540743623096E-6
10                       -1                       0.1                      39.18078227947116        -0.9180782279471167	10                       -1                       0.1                      39.18078227947116        -4.340611783131558E-6
10                       -1                       0.1                      39.20732897684578        -0.9207328976845783	10                       -1                       0.1                      39.20732897684578        -4.329126162197139E-6
10                       -1                       0.1                      39.26042237159501        -0.9260422371595016	10                       -1                       0.1                      39.26042237159501        -4.306322834393014E-6
10                       -1                       0.1                      39.28696906896963        -0.9286969068969633	10                       -1                       0.1                      39.28696906896963        -4.295004822088128E-6
10                       -1                       0.1                      39.340062463718866       -0.9340062463718866	10                       -1                       0.1                      39.340062463718866       -4.272533057419504E-6
10                       -1                       0.1                      39.366609161093486       -0.9366609161093482	10                       -1                       0.1                      39.366609161093486       -4.261379008526039E-6
10                       -1                       0.1                      39.41970255584272        -0.9419702555842715	10                       -1                       0.1                      39.41970255584272        -4.239231623028721E-6
10                       -1                       0.1                      39.44624925321734        -0.944624925321734	10                       -1                       0.1                      39.44624925321734        -4.228237998476623E-6
10                       -1                       0.1                      39.49934264796657        -0.9499342647966573	10                       -1                       0.1                      39.49934264796657        -4.206408016607422E-6
10                       -1                       0.1                      39.52588934534119        -0.9525889345341199	10                       -1                       0.1                      39.52588934534119        -4.195571379613422E-6
10                       -1                       0.1                      39.578982740090424       -0.9578982740090431	10                       -1                       0.1                      39.578982740090424       -4.174052026696273E-6
10                       -1                       0.1                      39.605529437465044       -0.9605529437465048	10                       -1                       0.1                      39.605529437465044       -4.1633690390708025E-6
10                       -1                       0.1                      39.61880278615235        -0.9618802786152347	10                       -1                       0.1                      39.61880278615235        -4.158046580786418E-6
10                       -1                       0.1                      39.64534948352697        -0.9645349483526973	10                       -1                       0.1                      39.64534948352697        -4.147439283862196E-6
10                       -1                       0.1                      39.65862283221428        -0.9658622832214281	10                       -1                       0.1                      39.65862283221428        -4.1421544210105765E-6
10                       -1                       0.1                      39.6851695295889         -0.9685169529588897	10                       -1                       0.1                      39.6851695295889         -4.13162193178244E-6
10                       -1                       0.1                      39.698442878276204       -0.9698442878276206	10                       -1                       0.1                      39.698442878276204       -4.12637427234238E-6
10                       -1                       0.1                      39.724989575650824       -0.9724989575650831	10                       -1                       0.1                      39.724989575650824       -4.115915795850114E-6
10                       -1                       0.1                      39.73826292433813        -0.973826292433813	10                       -1                       0.1                      39.73826292433813        -4.1107049466586895E-6
10                       -1                       0.1                      39.76480962171275        -0.9764809621712747	10                       -1                       0.1                      39.76480962171275        -4.1003197046296325E-6
10                       -1                       0.1                      39.77808297040006        -0.9778082970400064	10                       -1                       0.1                      39.77808297040006        -4.09514528003682E-6
10                       -1                       0.1                      39.80462966777468        -0.980462966777468	10                       -1                       0.1                      39.80462966777468        -4.084832506650214E-6
10                       -1                       0.1                      39.81790301646198        -0.981790301646198	10                       -1                       0.1                      39.81790301646198        -4.079694126545703E-6
10                       -1                       0.1                      39.8444497138366         -0.9844449713836605	10                       -1                       0.1                      39.8444497138366         -4.069453066954593E-6
10                       -1                       0.1                      39.85772306252391        -0.9857723062523913	10                       -1                       0.1                      39.85772306252391        -4.0643503565940965E-6
10                       -1                       0.1                      39.88426975989853        -0.988426975989853	10                       -1                       0.1                      39.88426975989853        -4.054180266557899E-6
10                       -1                       0.1                      39.897543108585836       -0.9897543108585838	10                       -1                       0.1                      39.897543108585836       -4.049112856438316E-6
10                       -1                       0.1                      39.924089805960456       -0.9924089805960463	10                       -1                       0.1                      39.924089805960456       -4.0390130021034915E-6
10                       -1                       0.1                      39.93736315464776        -0.9937363154647763	10                       -1                       0.1                      39.93736315464776        -4.033980527866954E-6
10                       -1                       0.1                      39.96390985202238        -0.9963909852022379	10                       -1                       0.1                      39.96390985202238        -4.023950185579696E-6
10                       -1                       0.1                      39.989990005             -0.9989990005000005	10                       -1                       0.1                      39.989990005             -4.0141408593605924E-6
10                       -1                       0.1                      39.999990005             -0.9999999981268758	10                       -1                       0.1                      39.999990005             -3.939952095649584E-6
10                       -1                       0.1                      40.009990005             -0.9990009995024917	10                       -1                       0.1                      40.009990005             -3.8652467667791885E-6
10                       -1                       0.1                      40.029990005             -0.9970009995	10                       -1                       0.1                      40.029990005             -3.857782658739318E-6
10                       -1                       0.1                      40.069990005             -0.9930009994999995	10                       -1                       0.1                      40.069990005             -3.84292900104656E-6
10                       -1                       0.1                      40.089990005000004       -0.9910009994999998	10                       -1                       0.1                      40.089990005000004       -3.835539175853099E-6
10                       -1                       0.1                      40.129990005             -0.9870009994999993	10                       -1                       0.1                      40.129990005             -3.820834543937343E-6
10                       -1                       0.1                      40.14999000500001        -0.9850009994999995	10                       -1                       0.1                      40.14999000500001        -3.813519626478826E-6
10                       -1                       0.1                      40.189990005000006       -0.9810009994999991	10                       -1                       0.1                      40.189990005000006       -3.798964039236796E-6
10                       -1                       0.1                      40.20999000500001        -0.9790009994999993	10                       -1                       0.1                      40.20999000500001        -3.7917232654926323E-6
10                       -1                       0.1                      40.24999000500001        -0.9750009994999989	10                       -1                       0.1                      40.24999000500001        -3.7773148881409302E-6
10                       -1                       0.1                      40.26999000500001        -0.9730009994999991	10                       -1                       0.1                      40.26999000500001        -3.770147191530888E-6
10                       -1                       0.1                      40.30999000500001        -0.9690009994999986	10                       -1                       0.1                      40.30999000500001        -3.75588387834106E-6
10                       -1                       0.1                      40.32999000500001        -0.9670009994999988	10                       -1                       0.1                      40.32999000500001        -3.748788171570385E-6
10                       -1                       0.1                      40.36999000500001        -0.9630009994999984	10                       -1                       0.1                      40.36999000500001        -3.7346677624917667E-6
10                       -1                       0.1                      40.389990005000016       -0.9610009994999986	10                       -1                       0.1                      40.389990005000016       -3.72764297200459E-6
10                       -1                       0.1                      40.429990005000015       -0.9570009994999982	10                       -1                       0.1                      40.429990005000015       -3.7136633403168785E-6
10                       -1                       0.1                      40.44999000500002        -0.9550009994999984	10                       -1                       0.1                      40.44999000500002        -3.7067084127279884E-6
10                       -1                       0.1                      40.48999000500002        -0.951000999499998	10                       -1                       0.1                      40.48999000500002        -3.6928674724907666E-6
10                       -1                       0.1                      40.50999000500002        -0.9490009994999982	10                       -1                       0.1                      40.50999000500002        -3.685981375174119E-6
10                       -1                       0.1                      40.54999000500002        -0.9450009994999977	10                       -1                       0.1                      40.54999000500002        -3.672277081615971E-6
10                       -1                       0.1                      40.56999000500002        -0.9430009994999979	10                       -1                       0.1                      40.56999000500002        -3.665458802378668E-6
10                       -1                       0.1                      40.60999000500002        -0.9390009994999975	10                       -1                       0.1                      40.60999000500002        -3.65188915111341E-6
10                       -1                       0.1                      40.629990005000025       -0.9370009994999977	10                       -1                       0.1                      40.629990005000025       -3.645137697719909E-6
10                       -1                       0.1                      40.669990005000024       -0.9330009994999973	10                       -1                       0.1                      40.669990005000024       -3.6317007237856875E-6
10                       -1                       0.1                      40.68999000500003        -0.9310009994999975	10                       -1                       0.1                      40.68999000500003        -3.6250151234693366E-6
10                       -1                       0.1                      40.729990005000026       -0.927000999499997	10                       -1                       0.1                      40.729990005000026       -3.6117089003620466E-6
10                       -1                       0.1                      40.74999000500003        -0.9250009994999973	10                       -1                       0.1                      40.74999000500003        -3.605088199346385E-6
10                       -1                       0.1                      40.78999000500003        -0.9210009994999968	10                       -1                       0.1                      40.78999000500003        -3.5919108380757603E-6
10                       -1                       0.1                      40.80999000500003        -0.919000999499997	10                       -1                       0.1                      40.80999000500003        -3.585354101109084E-6
10                       -1                       0.1                      40.84999000500003        -0.9150009994999966	10                       -1                       0.1                      40.84999000500003        -3.5723037492815436E-6
10                       -1                       0.1                      40.92999000500003        -0.9070009994999966	10                       -1                       0.1                      40.92999000500003        -3.546452254073782E-6
10                       -1                       0.1                      40.96999000500003        -0.903000999499997	10                       -1                       0.1                      40.96999000500003        -3.5336503711055566E-6
10                       -1                       0.1                      41.049990005000026       -0.895000999499997	10                       -1                       0.1                      41.049990005000026       -3.5082887404694292E-6
10                       -1                       0.1                      41.089990005000026       -0.8910009994999974	10                       -1                       0.1                      41.089990005000026       -3.4957284297462957E-6
10                       -1                       0.1                      41.169990005000024       -0.8830009994999974	10                       -1                       0.1                      41.169990005000024       -3.470843254034225E-6
10                       -1                       0.1                      41.20999000500002        -0.8790009994999979	10                       -1                       0.1                      41.20999000500002        -3.458517843445061E-6
10                       -1                       0.1                      41.28999000500002        -0.8710009994999979	10                       -1                       0.1                      41.28999000500002        -3.4340959716739136E-6
10                       -1                       0.1                      41.32999000500002        -0.8670009994999974	10                       -1                       0.1                      41.32999000500002        -3.421998986518973E-6
10                       -1                       0.1                      41.40999000500002        -0.8590009994999983	10                       -1                       0.1                      41.40999000500002        -3.3980277045062763E-6
10                       -1                       0.1                      41.44999000500002        -0.8550009994999979	10                       -1                       0.1                      41.44999000500002        -3.386152902918906E-6
10                       -1                       0.1                      41.529990005000016       -0.8470009994999979	10                       -1                       0.1                      41.529990005000016       -3.36261995428094E-6
10                       -1                       0.1                      41.68999000500001        -0.8310009994999987	10                       -1                       0.1                      41.68999000500001        -3.3163996336364893E-6
10                       -1                       0.1                      41.76999000500001        -0.8230009994999987	10                       -1                       0.1                      41.76999000500001        -3.2937075497154744E-6
10                       -1                       0.1                      41.92999000500001        -0.8070009994999987	10                       -1                       0.1                      41.92999000500001        -3.2491243982719265E-6
10                       -1                       0.1                      42.24999000500001        -0.7750009994999987	10                       -1                       0.1                      42.24999000500001        -3.163016149626199E-6
10                       -1                       0.1                      42.88999000500001        -0.7110009994999986	10                       -1                       0.1                      42.88999000500001        -3.001959700448719E-6
10                       -1                       0.1                      43.52999000500001        -0.6470009994999987	10                       -1                       0.1                      43.52999000500001        -2.854551911059376E-6
10                       -1                       0.1                      44.80999000500001        -0.5190009994999984	10                       -1                       0.1                      44.80999000500001        -2.5930844566792113E-6
10                       -1                       0.1                      46.08999000500001        -0.39100099949999834	10                       -1                       0.1                      46.08999000500001        -2.370040636932057E-6
10                       -1                       0.1                      47.36999000500001        -0.2630009994999982	10                       -1                       0.1                      47.36999000500001        -2.176849354429686E-6
10                       -1                       0.1                      47.68999000500001        -0.2310009994999982	10                       -1                       0.1                      47.68999000500001        -2.1277913148380068E-6
10                       -1                       0.1                      48.00999000500001        -0.19900099949999817	10                       -1                       0.1                      48.00999000500001        -2.068055290338768E-6
10                       -1                       0.1                      48.149207637955485       -0.18507923620445155	10                       -1                       0.1                      48.149207637955485       -2.0285255371059324E-6
10                       -1                       0.1                      48.288425270910956       -0.17115747290890404	10                       -1                       0.1                      48.288425270910956       -1.976164148057172E-6
10                       -1                       0.1                      48.412019101601636       -0.158798089839836	10                       -1                       0.1                      48.412019101601636       -1.9085682092379566E-6
10                       -1                       0.1                      48.512610030487366       -0.1487389969512627	10                       -1                       0.1                      48.512610030487366       -1.8294113561790254E-6
10                       -1                       0.1                      48.599256713505          -0.14007432864949987	10                       -1                       0.1                      48.599256713505          -1.7357204304156898E-6
10                       -1                       0.1                      48.67547286728456        -0.13245271327154384	10                       -1                       0.1                      48.67547286728456        -1.6257973878157742E-6
10                       -1                       0.1                      48.74406740568617        -0.12559325943138333	10                       -1                       0.1                      48.74406740568617        -1.4972121767000687E-6
10                       -1                       0.1                      48.805802490247615       -0.11941975097523816	10                       -1                       0.1                      48.805802490247615       -1.3500529658394748E-6
10                       -1                       0.1                      48.86136406635292        -0.11386359336470786	10                       -1                       0.1                      48.86136406635292        -1.185302532920761E-6
10                       -1                       0.1                      48.916925642458224       -0.10830743575417756	10                       -1                       0.1                      48.916925642458224       -9.832352734441954E-7
10                       -1                       0.1                      48.966931060952994       -0.10330689390470038	10                       -1                       0.1                      48.966931060952994       -7.611012977560541E-7
10                       -1                       0.1                      49.016936479447764       -0.0983063520552232	10                       -1                       0.1                      49.016936479447764       -4.939689945500139E-7
10                       -1                       0.1                      49.066941897942534       -0.09330581020574602	10                       -1                       0.1                      49.066941897942534       -1.7232595271137373E-7
10                       -1                       0.1                      49.11194677458783        -0.08880532254121665	10                       -1                       0.1                      49.11194677458783        1.7382213596181972E-7
10                       -1                       0.1                      49.15695165123312        -0.08430483487668727	10                       -1                       0.1                      49.15695165123312        5.815098764237815E-7
10                       -1                       0.1                      49.201956527878416       -0.0798043472121579	10                       -1                       0.1                      49.201956527878416       1.0616256019751373E-6
10                       -1                       0.1                      49.24696140452371        -0.07530385954762853	10                       -1                       0.1                      49.24696140452371        1.6260269832625043E-6
10                       -1                       0.1                      49.291966281169          -0.07080337188309915	10                       -1                       0.1                      49.291966281169          2.2879140496222865E-6
10                       -1                       0.1                      49.3369711578143         -0.06630288421856978	10                       -1                       0.1                      49.3369711578143         3.06179048824362E-6
10                       -1                       0.1                      49.38197603445959        -0.061802396554040406	10                       -1                       0.1                      49.38197603445959        3.963295277040521E-6
10                       -1                       0.1                      49.426980911104884       -0.05730190888951103	10                       -1                       0.1                      49.426980911104884       5.008869731583307E-6
10                       -1                       0.1                      49.47198578775018        -0.05280142122498166	10                       -1                       0.1                      49.47198578775018        6.215212566171063E-6
10                       -1                       0.1                      49.51699066439547        -0.048300933560452286	10                       -1                       0.1                      49.51699066439547        7.598471286156562E-6
10                       -1                       0.1                      49.561995541040766       -0.04380044589592291	10                       -1                       0.1                      49.561995541040766       9.173123413294532E-6
10                       -1                       0.1                      49.60700041768606        -0.03929995823139354	10                       -1                       0.1                      49.60700041768606        1.0950519829857794E-5
10                       -1                       0.1                      49.65200529433135        -0.034799470566864166	10                       -1                       0.1                      49.65200529433135        1.2937100086033853E-5
10                       -1                       0.1                      49.69701017097665        -0.030298982902334792	10                       -1                       0.1                      49.69701017097665        1.5132350006838154E-5
10                       -1                       0.1                      49.74201504762194        -0.025798495237805422	10                       -1                       0.1                      49.74201504762194        1.752665561047176E-5
10                       -1                       0.1                      49.787019924267234       -0.021298007573276045	10                       -1                       0.1                      49.787019924267234       2.009930673967169E-5
10                       -1                       0.1                      49.83202480091253        -0.016797519908746672	10                       -1                       0.1                      49.83202480091253        2.2817000114242544E-5
10                       -1                       0.1                      49.87702967755782        -0.012297032244217299	10                       -1                       0.1                      49.87702967755782        2.5633253509576805E-5
10                       -1                       0.1                      49.922034554203115       -0.007796544579687925	10                       -1                       0.1                      49.922034554203115       2.8489131318775543E-5
10                       -1                       0.1                      49.96703943084841        -0.0032960569151585517	10                       -1                       0.1                      49.96703943084841        3.13155621475912E-5
10                       -1                       0.1                      50.0120443074937         0.0012044307493708217	10                       -1                       0.1                      50.0120443074937         3.4037290013802855E-5
10                       -1                       0.1                      50.057049184139          0.005704918413900195	10                       -1                       0.1                      50.057049184139          3.657817250694043E-5
10                       -1                       0.1                      50.10205406078429        0.010205406078429569	10                       -1                       0.1                      50.10205406078429        3.886719943158857E-5
10                       -1                       0.1                      50.147058937429584       0.014705893742958942	10                       -1                       0.1                      50.147058937429584       4.084436098568941E-5
10                       -1                       0.1                      50.19206381407488        0.019206381407488315	10                       -1                       0.1                      50.19206381407488        4.246544151757485E-5
10                       -1                       0.1                      50.23706869072017        0.023706869072017685	10                       -1                       0.1                      50.23706869072017        4.370499267051137E-5
10                       -1                       0.1                      50.282073567365465       0.028207356736547062	10                       -1                       0.1                      50.282073567365465       4.455710546652738E-5
10                       -1                       0.1                      50.32707844401076        0.032707844401076436	10                       -1                       0.1                      50.32707844401076        4.5034043075886475E-5
10                       -1                       0.1                      50.37208332065605        0.03720833206560581	10                       -1                       0.1                      50.37208332065605        4.516318175551816E-5
10                       -1                       0.1                      50.41708819730135        0.04170881973013518	10                       -1                       0.1                      50.41708819730135        4.498293721852472E-5
10                       -1                       0.1                      50.46209307394664        0.046209307394664556	10                       -1                       0.1                      50.46209307394664        4.453839475101846E-5
10                       -1                       0.1                      50.55210282723723        0.0552102827237233	10                       -1                       0.1                      50.55210282723723        4.3057150799757594E-5
10                       -1                       0.1                      50.642112580527815       0.06421125805278205	10                       -1                       0.1                      50.642112580527815       4.104726916708954E-5
10                       -1                       0.1                      50.723121358489344       0.07231213584893492	10                       -1                       0.1                      50.723121358489344       3.904742050015693E-5
10                       -1                       0.1                      50.79602925865472        0.07960292586547268	10                       -1                       0.1                      50.79602925865472        3.722484497712802E-5
10                       -1                       0.1                      50.86164636880356        0.08616463688035658	10                       -1                       0.1                      50.86164636880356        3.562759170134998E-5
10                       -1                       0.1                      50.927263478952405       0.09272634789524048	10                       -1                       0.1                      50.927263478952405       3.4097903441285584E-5
10                       -1                       0.1                      50.99288058910125        0.09928805891012527	10                       -1                       0.1                      50.99288058910125        3.2658893629617514E-5
10                       -1                       0.1                      51.05849769925009        0.10584976992500916	10                       -1                       0.1                      51.05849769925009        3.13195681823742E-5
10                       -1                       0.1                      51.12411480939893        0.11241148093989395	10                       -1                       0.1                      51.12411480939893        3.008164431488182E-5
10                       -1                       0.1                      51.189731919547775       0.11897319195477785	10                       -1                       0.1                      51.189731919547775       2.8942334469501877E-5
10                       -1                       0.1                      51.25534902969662        0.12553490296966174	10                       -1                       0.1                      51.25534902969662        2.7896220601251793E-5
10                       -1                       0.1                      51.32096613984546        0.13209661398454653	10                       -1                       0.1                      51.32096613984546        2.6936512427725612E-5
10                       -1                       0.1                      51.3865832499943         0.13865832499943043	10                       -1                       0.1                      51.3865832499943         2.6055874845462295E-5
10                       -1                       0.1                      51.452200360143145       0.1452200360143152	10                       -1                       0.1                      51.452200360143145       2.524695383762051E-5
10                       -1                       0.1                      51.51781747029199        0.1517817470291991	10                       -1                       0.1                      51.51781747029199        2.4502694242044783E-5
10                       -1                       0.1                      51.58343458044083        0.158343458044083	10                       -1                       0.1                      51.58343458044083        2.381651672170126E-5
10                       -1                       0.1                      51.64905169058967        0.1649051690589678	10                       -1                       0.1                      51.64905169058967        2.31824018383819E-5
10                       -1                       0.1                      51.78028591088735        0.1780285910887356	10                       -1                       0.1                      51.78028591088735        2.2037384432287564E-5
10                       -1                       0.1                      51.91152013118503        0.19115201311850338	10                       -1                       0.1                      51.91152013118503        2.1049499405913963E-5
10                       -1                       0.1                      52.04275435148271        0.20427543514827118	10                       -1                       0.1                      52.04275435148271        2.018655908191833E-5
10                       -1                       0.1                      52.173988571780384       0.21739885717803897	10                       -1                       0.1                      52.173988571780384       1.9424181727284617E-5
10                       -1                       0.1                      52.30522279207806        0.23052227920780677	10                       -1                       0.1                      52.30522279207806        1.874390186808733E-5
10                       -1                       0.1                      52.43645701237574        0.24364570123757456	10                       -1                       0.1                      52.43645701237574        1.8131595336127956E-5
10                       -1                       0.1                      52.698925452971096       0.2698925452971101	10                       -1                       0.1                      52.698925452971096       1.705867955270641E-5
10                       -1                       0.1                      52.96139389356645        0.29613938935664574	10                       -1                       0.1                      52.96139389356645        1.6157984254809777E-5
10                       -1                       0.1                      53.22386233416181        0.32238623341618133	10                       -1                       0.1                      53.22386233416181        1.538779802246851E-5
10                       -1                       0.1                      53.486330774757164       0.3486330774757169	10                       -1                       0.1                      53.486330774757164       1.4718670110790208E-5
10                       -1                       0.1                      53.74879921535252        0.3748799215352525	10                       -1                       0.1                      53.74879921535252        1.412969396829109E-5
10                       -1                       0.1                      54.011267655947876       0.4011267655947881	10                       -1                       0.1                      54.011267655947876       1.3605705902104501E-5
10                       -1                       0.1                      54.536204537138595       0.45362045371386017	10                       -1                       0.1                      54.536204537138595       1.27006680206092E-5
10                       -1                       0.1                      55.06114141832931        0.5061141418329314	10                       -1                       0.1                      55.06114141832931        1.1953349138376368E-5
10                       -1                       0.1                      55.58607829952003        0.5586078299520034	10                       -1                       0.1                      55.58607829952003        1.1324844656508011E-5
10                       -1                       0.1                      56.11101518071075        0.6111015180710755	10                       -1                       0.1                      56.11101518071075        1.0787118520444029E-5
10                       -1                       0.1                      56.63595206190147        0.6635952061901474	10                       -1                       0.1                      56.63595206190147        1.0320247128301593E-5
10                       -1                       0.1                      57.16088894309219        0.7160888943092196	10                       -1                       0.1                      57.16088894309219        9.909912232341215E-6
10                       -1                       0.1                      57.68582582428291        0.7685825824282908	10                       -1                       0.1                      57.68582582428291        9.545592838325327E-6
10                       -1                       0.1                      58.21076270547363        0.8210762705473629	10                       -1                       0.1                      58.21076270547363        9.21936267708946E-6
10                       -1                       0.1                      59.260636467855065       0.926063646785507	10                       -1                       0.1                      59.260636467855065       8.652667916515559E-6
10                       -1                       0.1                      59.989990005             0.9989990005000005	10                       -1                       0.1                      59.989990005             8.318627467394724E-6
10                       -1                       0.1                      59.999990005             0.9999999981268758	10                       -1                       0.1                      59.999990005             8.24393642135098E-6
10                       -1                       0.1                      60.009990005             0.9990009995024917	10                       -1                       0.1                      60.009990005             8.168730002177988E-6
10                       -1                       0.1                      60.029990005             0.9970009994999991	10                       -1                       0.1                      60.029990005             8.160264155652825E-6
10                       -1                       0.1                      60.069990005             0.9930009994999995	10                       -1                       0.1                      60.069990005             8.14340927471831E-6
10                       -1                       0.1                      60.149990005             0.9850009994999995	10                       -1                       0.1                      60.149990005             8.110006611714138E-6
